"","GupDM_JM","GupDM_A13","GupDM_JI","GupDM_A7","GupDM_A2","GupDM_A_11","GupDM_JC","GupDM_JN","GupDM_JJ","GupDM_A1","GupDM_JE","GupDM_A12","GupDM_JL","GupDM_A14","GupDM_A3","GupDM_A10","GupDM_A_15","GupDM_JH","GupDM_JD","GupDM_A9","GupDM_A6","GupDM_JB","GupDM_JA","GupDM_HAK","GupDM_HAJ","GupDM_HAI","GupDM_HAH","GupDM_HAG","GupDM_HAL","GupDM_HAM","GupDM_HAN","GupDM_HAO","GupDM_HAP","GupDM_HAR","GupDM_HAT","GupDM_HDF","GupDM_HDB","GupDM_HCY","GupDM_HCL","GupDM_HCU","GupDM_HCV","GupDM_HCQ","GupDM_HCR","GupDM_HCS","GupDM_HCT","GupDM_HCM","GupDM_HCN","GupDM_HCO","GupDM_HP","GupDM_HS","GupDM_HR","GupDM_HBR","CRC_MR_SBJ01C_17","CRC_MR_SBJ02C_17","CRC_MR_SBJ03H_17","CRC_MR_SBJ05C_17","CRC_MR_SBJ06C_17","CRC_MR_SBJ07C_17","CRC_MR_SBJ12C_17","CRC_MR_SBJ16H_17","CRC_MR_SBJ17H_17","CRC_MR_SBJ18H_17","CRC_MR_SBJ20C_17","CRC_MR_SBJ22C_17","CRC_MR_SBJ26C_17","CRC_MR_SBJ27C_17","CRC_MR_SBJ29C_17","CRC_MR_SBJ31C_17","CRC_MR_SBJ32C_17","CRC_MR_SBJ33C_17","CRC_MR_SBJ34H_17","CRC_MR_SBJ35C_17","CRC_MR_SBJ36C_17","CRC_MR_SBJ37H_17","CRC_MR_SBJ39C_17","CRC_MR_SBJ40C_17","CRC_MR_SBJ42C_17","CRC_MR_SBJ45H_17","CRC_MR_SBJ47C_17","CRC_MR_SBJ50C_17","CRC_MR_SBJ51C_17","CRC_MR_SBJ53C_17","CRC_MR_SBJ60H_17","CRC_MR_SBJ61C_17","CRC_MR_SBJ63H_17","CRC_MR_SBJ64C_17","CRC_MR_SBJ65H_17","CRC_MR_SBJ67H_17","CRC_MR_SBJ68H_17","CRC_MR_SBJ69H_17","CRC_MR_SBJ73H_17","CRC_MR_SBJ75H_17","CRC_MR_SBJ77H_17","CRC_MR_SBJ78H_17","CRC_MR_SBJ80H_17","CRC_MR_SBJ81H_17","CRC_MR_SBJ83H_17","CRC_MR_SBJ84H_17"
"446660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3094.93490283853,0,0,0,0,0,7957.38487923503,1286.49328048954,0,0,0,0,4492.47518613151,1025.68280861417,2123.11504288349,496.726719647812,211.946327931974,844.457878679847,659.205167346571,1018.47238836648,10.4050729254688,283.581166904833,603.495028236242,52.8323247263248,0,0,532.674772128423,167.232411382855,1452.69323871021,0,2718.90842401318,1351.39745334996,2338.34527077091,741.523210106371,0,1152.31806368727,0,599.583173221314,0,131.894342240162,0,324.701455771927,2624.56012148195,19.8567182616843,612.108500786431,231.752494745624,16.1624777033735,48.40872779757,0,2719.74744874636,1605.70422902562,0,3132.61578594315,1366.3091013944,1429.39268861733,13.6050866711104,14.7488681219522,0
"261299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748.286844472968,0,0,0,0,0,2189.4969655546,0,33.8866339019015,38.5958391921471,149.759661612101,30.7244873169073,2554.79127718268,5694.01540695437,45.5100385899011,0,456.053553809091,0,0,69.8088611950721,0,0,181.586654838776,0,374.94374259061,0,0,0,2006.28709934548,255.531016581629,9564.83918435083,998.039759224606,0,1202.4822615217,0,0,154.86013259992,0,132.664090572088,0,895.753622100712,2033.66137561853,0,0,188.9317418933,0,3657.74315055383,1109.46306202944,526.782890638861,109.42937500369,203.467339773296,0
"1263027",0,0,0,0,0,0,0,0,710.96810963407,0,2520.17313996605,0,0,0,0,0,0,0,56.1789378992461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2255.41957384709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1262893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5518.04376043981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556.57752359635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349.8531331639,0,0,0,0,0,0,0,302.712687889433,365.073542049111,0,8400.91228048263,0,0,0,0,0,0,1771.87923903699,0,278.542606348137,0,143.580531000832,974.395888487586,0,0,0,335.313489377853,0,0,0,65.1644567100985,0,0,0,0,0,277.026360010973,0,0,359.504761721993,75.3114801614091,14.8602875566562,177.636115291254,0,0,897.231754632488,162.352690374305,399.348858239132,0,0,0,0,0
"28449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.558327118449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1588755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.33663449734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.2478999923366,0,0,0,0,0,0,0,0,0,61.6050728804253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575.844829588844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1720294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.6649042514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715.047116036446,0,10.736359256048,24.9228737384268,0,0,0,0,375.166087350082,0,112.707947622188,0,51.705138011008,0,57.7150030612118,0,0,0,0,0,0,0,0,0,0,0,0,22.7936217012702,0,0,12.4291212715771,147.257833103447,770.457113334287,0,0,0,15.5201872880428,2120.25826167562,0,523.660080660614,186.273178774701,0,0,775.228303971154,0,64.6930018782017
"167",0,0,0,0,0,0,0,0,0,0,267.270966641715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17059.7108355759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
